"Vb","Ib","Vc"
3.96396396396,0.000244,3.32
3.96896896897,0.000245,3.325
3.97397397397,0.000245,3.33
3.97897897898,0.000246,3.33
3.98398398398,0.000247,3.34
3.98898898899,0.000248,3.34
3.99399399399,0.000249,3.345
3.998998999,0.000249,3.35
4.004004004,0.000251,3.365
4.00900900901,0.000252,3.37
4.01401401401,0.000253,3.375
4.01901901902,0.000253,3.38
4.02402402402,0.000254,3.385
4.02902902903,0.000254,3.39
4.03403403403,0.000255,3.39
4.03903903904,0.000256,3.395
4.04404404404,0.000257,3.4
4.04904904905,0.000257,3.405
4.05405405405,0.000258,3.41
4.05905905906,0.000259,3.415
4.06406406406,0.00026,3.42
4.06906906907,0.00026,3.425
4.07407407407,0.000261,3.43
4.07907907908,0.000262,3.435
4.08408408408,0.000262,3.44
4.08908908909,0.000263,3.445
4.09409409409,0.000264,3.45
4.0990990991,0.000265,3.455
4.1041041041,0.000265,3.46
4.10910910911,0.000266,3.465
4.11411411411,0.000267,3.47
4.11911911912,0.000268,3.475
4.12412412412,0.000268,3.48
4.12912912913,0.000269,3.485
4.13413413413,0.00027,3.49
4.13913913914,0.00027,3.49
4.14414414414,0.000271,3.5
4.14914914915,0.000272,3.505
4.15415415415,0.000272,3.51
4.15915915916,0.000273,3.51
4.16416416416,0.000274,3.515
4.16916916917,0.000275,3.52
4.17417417417,0.000276,3.525
4.17917917918,0.000276,3.53
4.18418418418,0.000277,3.535
4.18918918919,0.000278,3.54
4.19419419419,0.000278,3.545
4.1991991992,0.000279,3.55
4.2042042042,0.00028,3.555
4.20920920921,0.000281,3.56
4.21421421421,0.000281,3.565
4.21921921922,0.000282,3.57
4.22422422422,0.000283,3.575
4.22922922923,0.000284,3.58
4.23423423423,0.000284,3.585
4.23923923924,0.000285,3.59
4.24424424424,0.000286,3.595
4.24924924925,0.000286,3.6
4.25425425425,0.000287,3.605
4.25925925926,0.000288,3.61
4.26426426426,0.000289,3.615
4.26926926927,0.000289,3.62
4.27427427427,0.00029,3.625
4.27927927928,0.000291,3.63
4.28428428428,0.000292,3.635
4.28928928929,0.000293,3.64
4.29429429429,0.000293,3.645
4.2992992993,0.000294,3.65
4.3043043043,0.000295,3.655
4.30930930931,0.000295,3.66
4.31431431431,0.000296,3.665
4.31931931932,0.000297,3.67
4.32432432432,0.000298,3.675
4.32932932933,0.000298,3.68
4.33433433433,0.000299,3.685
4.33933933934,0.0003,3.69
4.34434434434,0.000301,3.695
4.34934934935,0.000301,3.7
4.35435435435,0.000302,3.705
4.35935935936,0.000303,3.71
4.36436436436,0.000304,3.715
4.36936936937,0.000304,3.72
4.37437437437,0.000305,3.725
4.37937937938,0.000306,3.73
4.38438438438,0.000306,3.735
4.38938938939,0.000307,3.74
4.39439439439,0.000308,3.745
4.3993993994,0.000309,3.75
4.4044044044,0.000309,3.755
4.40940940941,0.00031,3.76
4.41441441441,0.000311,3.765
4.41941941942,0.000312,3.77
4.42442442442,0.000313,3.775
4.42942942943,0.000313,3.78
4.43443443443,0.000314,3.785
4.43943943944,0.000315,3.79
4.44444444444,0.000315,3.795
4.44944944945,0.000316,3.8
4.45445445445,0.000317,3.805
4.45945945946,0.000318,3.81
4.46446446446,0.000318,3.815
4.46946946947,0.000319,3.82
4.47447447447,0.00032,3.825
4.47947947948,0.000321,3.83
4.48448448448,0.000321,3.83
4.48948948949,0.000322,3.835
4.49449449449,0.000323,3.845
4.4994994995,0.000324,3.845
4.5045045045,0.000324,3.85
4.50950950951,0.000325,3.855
4.51451451451,0.000326,3.86
4.51951951952,0.000326,3.865
4.52452452452,0.000327,3.87
4.52952952953,0.000328,3.875
4.53453453453,0.000329,3.88
4.53953953954,0.000329,3.885
4.54454454454,0.00033,3.89
4.54954954955,0.000331,3.895
4.55455455455,0.000331,3.9
4.55955955956,0.000332,3.905
4.56456456456,0.000333,3.91
4.56956956957,0.000334,3.915
4.57457457457,0.000334,3.92
4.57957957958,0.000335,3.925
4.58458458458,0.000336,3.93
4.58958958959,0.000336,3.935
4.59459459459,0.000337,3.94
4.5995995996,0.000338,3.945
4.6046046046,0.000339,3.945
4.60960960961,0.000339,3.95
4.61461461461,0.00034,3.955
4.61961961962,0.000341,3.96
4.62462462462,0.000341,3.965
4.62962962963,0.000342,3.97
4.63463463463,0.000343,3.975
4.63963963964,0.000344,3.98
4.64464464464,0.000345,3.985
4.64964964965,0.000345,3.99
4.65465465465,0.000346,3.995
4.65965965966,0.000347,4.0
4.66466466466,0.000347,4.005
4.66966966967,0.000348,4.01
4.67467467467,0.000349,4.015
4.67967967968,0.000349,4.02
4.68468468468,0.00035,4.025
4.68968968969,0.000351,4.03
4.69469469469,0.000352,4.035
4.6996996997,0.000352,4.04
4.7047047047,0.000353,4.045
4.70970970971,0.000354,4.05
4.71471471471,0.000355,4.055
4.71971971972,0.000355,4.06
4.72472472472,0.000356,4.065
4.72972972973,0.000357,4.065
4.73473473473,0.000357,4.07
4.73973973974,0.000358,4.075
4.74474474474,0.000359,4.08
4.74974974975,0.00036,4.085
4.75475475475,0.00036,4.09
4.75975975976,0.000361,4.095
4.76476476476,0.000362,4.1
4.76976976977,0.000362,4.105
4.77477477477,0.000363,4.11
4.77977977978,0.000364,4.115
4.78478478478,0.000365,4.12
4.78978978979,0.000365,4.125
4.79479479479,0.000366,4.13
4.7997997998,0.000367,4.135
4.8048048048,0.000368,4.14
4.80980980981,0.000368,4.145
4.81481481481,0.000369,4.15
4.81981981982,0.00037,4.155
4.82482482482,0.000371,4.16
4.82982982983,0.000371,4.165
4.83483483483,0.000372,4.17
4.83983983984,0.000373,4.175
4.84484484484,0.000373,4.18
4.84984984985,0.000374,4.185
4.85485485485,0.000375,4.19
4.85985985986,0.000376,4.195
4.86486486486,0.000377,4.2
4.86986986987,0.000377,4.205
4.87487487487,0.000378,4.21
4.87987987988,0.000379,4.215
4.88488488488,0.00038,4.22
4.88988988989,0.00038,4.225
4.89489489489,0.000381,4.23
4.8998998999,0.000382,4.235
4.9049049049,0.000382,4.24
4.90990990991,0.000383,4.245
4.91491491491,0.000384,4.25
4.91991991992,0.000385,4.255
4.92492492492,0.000385,4.26
4.92992992993,0.000386,4.265
4.93493493493,0.000387,4.27
4.93993993994,0.000388,4.275
4.94494494494,0.000389,4.28
4.94994994995,0.000389,4.285
4.95495495495,0.00039,4.29
4.95995995996,0.000391,4.295
4.96496496496,0.000392,4.3
4.96996996997,0.000392,4.305
4.97497497497,0.000393,4.31
4.97997997998,0.000394,4.315
4.98498498498,0.000395,4.32
4.98998998999,0.000395,4.325
4.99499499499,0.000396,4.33
5.0,0.000397,4.335
